name,min_price,prices,sizes,inches,Art,Print,Wall,art,Decor,print,Gift,Printable,Poster,Abstract,wall,decor,Watercolor,of,Nursery,Digital,Prints,Large,Modern,Download
"Large Macrame Wall Hanging - Macrame Backdrop - Wall Hanger - ""AVA""",750.0,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"New York, London, Paris Prints, City Set of 3, Gift for Traveller, Boyfriend Gift, Housewarming Gift, World Travel, Living Room Wall Art",57.31,"['57.31', '73.27', '111.59', '146.71', '57.31', '73.27', '111.59', '111.59', '143.51', '175.44', '223.33']","[('13', '18'), ('20', '25'), ('30', '40'), ('40', '50'), ('50', '70'), ('60', '80')]",0.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"NEW YORKER, New York City Print, Signed NYC Wall Art, Watercolor Painting, Manhattan Skyscraper Building Architecture Sketch Clare Caulfield",99.77,,,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Kitchen Art poster print - Plums - Summer Fruit Art / 20""x27"" - archival fine art giclée print",85.0,,,,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Large Abstract Art Print, Abstract Wall Art, Abstract Watercolor, Abstract Painting, Abstract Art, Large Print, Minimalist Art, Artwork",98.1,,,,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
New York Central Park Print in winter,10.64,"['10.64', '14.90 - $42.57', '29.80 - $58.53', '43.63 - $79.82', '58.53 - $117.07', '10.64', '14.90 - $42.57', '14.90 - $42.57', '29.80 - $47.89', '29.80 - $58.53', '29.80 - $58.53', '43.63 - $79.82', '43.63 - $85.14', '58.53 - $95.78', '63.86', '43.63 - $79.82', '58.53 - $101.10']","[('5', '7'), ('8', '10'), ('5', '11'), ('11', '14'), ('11', '17'), ('12', '16'), ('12', '18'), ('16', '20'), ('18', '24'), ('24', '36')]",1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Framed Canvas Wall Art Set Wildflower Floral Botanical Prints Minimalist Art Modern Farmhouse Wall Decor,44.98,"['44.98 - $95.98', '65.98 - $126.98']",,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Red Royal Jeweled Inspired Imperial Easter Egg 4.5 Inches,37.57,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Custom House Portrait in Watercolor Style. Perfect Moving Away Gift for Home Decore. Give as Realtor Gift.,39.99,"['39.99', '43.99', '47.99', '55.99', '59.99', '63.99']","[('5', '7'), ('8', '10'), ('11', '14'), ('12', '18'), ('13', '19'), ('16', '20')]",1.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"Virginia map art, Virginia art print, signed print of my original hand drawn Virginia map art",22.5,"['22.50', '31.50', '40.50', '49.50', '72.00']","[('11', '14'), ('13', '19'), ('16', '20'), ('18', '24'), ('24', '30')]",1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Pomegranate print - Fruit art 11""x15 - archival fine art giclée print",45.0,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cake for Breakfast Print,26.61,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Moose print, Moose wall decor, Moose nursery art, Nursery art, Kids wall decor, Modern nursery art, Nursery print, Cute moose, Nursery decor",20.62,"['20.62', '20.62', '26.35', '26.35', '29.79', '33.23', '33.23', '43.54', '43.54', '43.54']","[('8', '10'), ('11', '14'), ('11', '17'), ('13', '19'), ('16', '20')]",1.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
"Man Face, Simple Black and White Art Print of Modern Original Paper Collage, Minimalist Abstract Print, Black Home Decor",45.0,"['45.00', '52.00', '70.00', '75.00', '105.00', '133.00', '170.00', '245.00', '275.00', '300.00', '510.00']","[('5', '7'), ('8', '10'), ('11', '14'), ('16', '20'), ('18', '24'), ('20', '27'), ('24', '36'), ('27', '39'), ('30', '40'), ('40', '60')]",1.0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"World Peace Begins In The Kitchen Watercolor Art Print, Kitchen Print, Kitchen Decor by Little Truths Studio",24.0,,,,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Pig Butcher Diagram - ""Use Every Part of the Pig"" detailed cuts of pork poster",36.0,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Rose-breasted Grosbeak, birds, photo, nature photography, red and white, black and white, flying (Pheucticus ludovicianus)",19.0,"['19.00', '29.00', '55.00', '85.00']","[('5', '7'), ('8', '10'), ('12', '15'), ('16', '20')]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Book Lover Gift - May Your Shelves Always Overflow With Books - Gift for Book Worm - Bibliophile - Housewarming Gift,37.25,"['37.25', '40.57', '41.91']",,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Purple Moon Print, Space Art, Moon Art, Pink Moon Art, Abstract Moon, Lunar Art, Boho Art Print, Pastel Art",18.03,"['18.03', '25.87', '54.88']","[('8', '10'), ('11', '14'), ('16', '20')]",1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Lille poster by Docteur Paper,33.23,"['33.23', '44.68', '91.66', '126.03']","[('32', '45'), ('50', '70')]",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Puerto Rico Art, Puerto Rico Print, Puerto Rico Art Print, Puerto Rico Wall Art, Puerto Rico Gift",10.0,"['10.00', '12.00', '18.00']","[('4', '6'), ('5', '7'), ('8', '10')]",1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Almighty Has Done Great Things for Me,15.0,"['15.00', '20.00 - $95.00', '30.00 - $150.00', '190.00', '330.00', '30.00']","[('5', '7'), ('8', '10'), ('10', '14'), ('20', '28'), ('36', '48'), ('11', '14')]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Music Plaque Personalized Anniversary Gift, Custom Spotify Song Plaque with Photo for Wedding Gift, for Husband, Wife 1st 2nd 10th 40th 50th",26.0,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Wall sculpture /last pieces with discount / She is collection - WOMAN- Eco-friendly- upcycled art - recycled paper-sculpted canvas,98.0,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seattle Art Pioneer Square Black and White Architecture Photograph, Architectural Art - Small and Large Wall Art Prints Available",49.95,"['49.95', '79.95', '109.95', '164.95', '209.95', '309.95']","[('8', '12'), ('12', '18'), ('16', '24'), ('20', '30'), ('24', '36'), ('30', '45')]",1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Giclee Fine Art Print - Cheer - Print,25.0,"['25.00', '48.00', '85.00', '125.00']","[('8', '10'), ('11', '14'), ('16', '20'), ('20', '24')]",1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pink Pineapple Art Print. Pineapple Watercolor Wall Art.  Pineapple Decor. Large Kitchen Wall Art. 16x 20 Pink Pineapple. Tropical Wall Art.,28.0,"['28.00', '54.00', '54.00', '84.00']","[('8', '10'), ('12', '12'), ('11', '14'), ('16', '20')]",1.0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Couple custom portrait,68.97,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Botanical Print of Pearly Everlasting Flower - Herbarium Art Print - Rocky Mountain Wildflower Art - Unframed 5X7, 8X10, 11X14 or 16X20",18.0,"['18.00', '28.00', '38.00']",,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Pastel portrait, Custom child portraits",700.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"moroccan rug wall art,eclectic home decor,printable wall art,pink moroccan decor, bohemian art print,moroccan decor,pink eclectic decor",8.0,,,,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Set of 3 tree ring prints, Triptych Wall Art, Large Tree Rings, Pine tree rings, Cedar Tree rings, Mulberry Tree rings, Christmas art ideas",155.0,,,,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"Valentines Vibes, Ready to Press, Valentines Day DTF Transfer, Retro Smiley Face Print, High Quality, Heat Transfer, Direct to Film",2.0,"['2.00', '2.30', '2.50', '3.20', '3.70', '4.20', '4.70', '5.20', '5.70', '6.20', '6.70', '6.99']",,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I Believe In You - Free Engraving, Winner, Great, Sports, Best, Champion, Better, Game, Night, Greatness, Number One, Friend, #1, Bee Leaf",29.32,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blazy Susan High Roller Kit | Pink or Purple,7.99,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3 CANVA Templates, Pink Acrylic Table Retro Art Mockup Bundle, Trendy Poster Mock up, Pink Tones Wall Art Mockups, Interior Stock Mock-ups",6.33,,,,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Cat Print Greece photography White Blue Wall Art, Animal Art Print, Kids Room Decor, Greece Cat Print, 8x10 11x14 Print",13.6,"['13.60', '25.50', '42.50', '51.00', '76.50', '114.75', '148.75']","[('5', '7'), ('8', '10'), ('11', '14'), ('12', '16'), ('16', '20'), ('20', '24'), ('24', '30')]",1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feather Print, Coastal Decor, Bohemian Wall Art - Grey Feather",20.95,"['20.95', '29.93', '46.89', '68.84', '29.93', '39.91', '68.84', '46.89', '62.86', '68.84', '62.86', '68.84']","[('5', '5'), ('8', '8'), ('12', '12'), ('20', '20'), ('8', '10'), ('11', '14'), ('16', '20')]",1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rhino head, rhino head faux taxidermy, rhinoceros head, rhino head, safari decor,",80.0,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Elephant / Nursery Wall Art / Boho / Home Decor / Baby Gift / Baby Shower Gift / Nursery Decor / Elephant Baby Shower / Wall Art,21.55,"['21.55', '27.67', '34.85', '63.27']","[('148', '210'), ('210', '297'), ('297', '420'), ('420', '594')]",1.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"Vietnamese coffee recipe print, How to brew Cà Phê in Vietnam watercolor illustration poster, Asian kitchen artwork, Restaurant wall decor",23.0,"['23.00', '45.00', '45.00', '86.00', '96.00', '106.00', '116.00', '45.00', '96.00', '116.00']",,,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"North Beach San Francisco Print, California Photography, Sentinel Building, Cafe Zoetrope, Movie Lovers Gift, Office Decor, City Photo",18.0,"['18.00', '36.00', '46.00', '61.00', '102.00', '122.00', '143.00', '163.00']","[('5', '5'), ('8', '8'), ('10', '10'), ('12', '12'), ('16', '16'), ('20', '20'), ('24', '24'), ('30', '30')]",1.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
King of the Mountain Bike Print,26.61,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Pittsburgh, Pennsylvania.  Personalized gift, wedding gift",40.0,"['40.00', '50.00', '50.00']",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Watercolor Butterfly Art Print. Modern Minimal Nursery Wall Art. Butterfly Poster.  Archival Butterfly Art Print. Unique Butterfly Art.,18.0,"['18.00', '28.00', '54.00', '54.00', '84.00']","[('5', '7')]",1.0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
"Budapest House Illustration, Panoramic Art Print, pencil drawing, Hungary poster, large living room art, black and white archival art print",74.47,,,,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oil painting old street ORIGINAL art Landscape old town Beige blue art Stone house art Patio Mediterranean style Gift Wall Art palette knife,220.0,"['220.00', '290.00', '360.00', '400.00', '500.00', '550.00', '700.00', '940.00']","[('35', '45')]",0.0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SAN FRANCISCO poster,80.2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Set of 1000+ Coastal Wall Set Prints, Tropical Posters, Surf Prints, Palm Prints, California Prints, Beach Prints, Ocean Print, Summer Art",8.73,,,,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Fantasy 2023 Football League FFL Championship Ring,49.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mardi Gras Sublimation 20oz Tumbler,1.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pet Portrait, Custom Pet Portrait, Pet and Owner Portrait, Custom Dog Line Illustration Portrait, Pet Owner Gift",8.91,"['8.91', '17.10', '24.30', '29.70', '35.10', '40.50', '45.90', '50.40']",,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Our Colorful People Watercolor Print, African American Art, African Black Art, Wall Art,Home Decor Art,Watercolor Art,Abstract Art, Wall Art",26.0,"['26.00', '47.00', '65.00', '87.00', '135.00', '155.00', '195.00']","[('8', '10'), ('12', '16'), ('16', '20'), ('18', '24'), ('24', '36'), ('30', '40'), ('36', '48')]",1.0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Dreaming girl illustration black pen illustration A5 print on paper great as teen girl gift as teenage girl room decor as get well present,17.16,,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Ohio Art, Ohio Print, Ohio Art Print, Ohio Wall Art, Ohio Gift",10.0,"['10.00', '12.00', '18.00']","[('4', '6'), ('5', '7'), ('8', '10')]",1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11x15"" Berries & Nuts - Anek Food Print - high quality fine art print",45.0,,,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edinburgh Art Poster,25.0,"['25.00', '35.00', '55.00', '80.00', '90.00', '115.00', '135.00', '65.00', '180.00', '280.00']","[('8', '10'), ('11', '14'), ('13', '19'), ('16', '20'), ('18', '24'), ('20', '28'), ('24', '36'), ('8', '10'), ('18', '24'), ('24', '36')]",1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Chickadee Watercolor Painting Spring Bird Print Backyard Birdwatcher,18.0,"['18.00', '25.00']","[('5', '7'), ('5', '7'), ('8', '10')]",1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"New York Print, Pink Wall Art, Minimalist Art, City Art - New York Nights",11.97,"['11.97', '20.95', '29.93', '39.91', '66.85', '86.80', '17.96', '29.93', '39.91', '66.85', '86.80', '41.91', '66.85', '86.80']","[('5', '7'), ('8', '10'), ('11', '14'), ('16', '20'), ('24', '30')]",1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asparagus print,9.25,"['9.25', '17.23']",,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gift for mom / Mother's Day birthday present / 3 blue love you mom birds / gift for MIL / cute birds gift / gifts for mothers and moms,32.0,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Jauguar Print / Black Cat / Botanical Print / Jungle / Safari /Botanical Illustration/Home Decor/Animal Prints/Nursery Wall Art/Tropical Art,21.55,"['21.55', '27.67', '34.85', '63.27']","[('150', '150'), ('210', '210'), ('297', '297'), ('420', '420')]",1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"community, poster, quote, disability poster, disabled art, disability advocacy, disability pride, decor, disabled life, wall art, inclusion",13.0,"['19.50', '13.00']",,,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Cartoon Art Wall Duck Canvas Dollar Canvas Cartoon Art Painting Wall Art Inspirational Artwork Dollar Canvas Paintings Modern Home Office,70.07,"['70.07 - $110.11', '120.11 - $200.19', '160.15 - $260.24', '220.21 - $370.35', '350.33 - $550.53']","[('70', '140')]",0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014 Ohio State Buckeyes NCAA College Football National Champions Framed Front Page Newspaper Print,40.49,"['40.49', '67.49', '112.49', '44.99']","[('24', '36')]",1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Skateboarding friends. kids decor - nursery wall art - skateboard print - poster - illustration print - wall decor - animal print.,26.61,"['33.26', '39.91', '86.47', '93.12', '26.61', '26.61']","[('16', '11'), ('16', '20'), ('16', '23'), ('11', '8'), ('8', '10')]",1.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Los Angeles Print, LA Art Print, Los Angeles Art Deco Style Vintage Graphic, Palm tree pictures, LA Noir, La Deco, Old Hollywood, Vintage LA",19.0,"['19.00', '30.00', '49.00', '55.00', '63.00', '84.00', '90.00']","[('8', '10'), ('11', '14'), ('16', '20'), ('18', '24'), ('24', '30')]",1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OVERSIZED Printable Art, 24x36 Black And White Print, Large Printable Wall Art, Digital Download, 24x36 Instant Download, Large Wall Art",8.0,,,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
Skull Sculpture Crania Anatomica Filigre (mini),85.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINI PLANT HANGER || 10 Inches || Macrame Rearview Mirror Charm || Christmas Tree Decoration || Many Colors to Choose!,15.68,"['25.09', '15.68 - $25.09', '15.68 - $25.09', '15.68 - $25.09', '15.68 - $25.09', '15.68 - $25.09', '15.68 - $25.09', '15.68 - $25.09', '15.68 - $25.09', '15.68 - $25.09', '15.68 - $25.09', '15.68 - $25.09', '25.09', '15.68 - $25.09', '15.68 - $25.09', '15.68 - $25.09', '15.68 - $25.09']",,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madrid print,30.0,"['30.00', '60.00']",,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Personalised floral letter and name nursery print,32.93,"['32.93 - $35.59', '79.54', '79.54']",,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deer Fawn Watercolor Painting Giclee Print Nursery Art Wall Decor Unframed,8.0,"['8.00', '12.00', '22.00', '28.00', '30.00']","[('4', '6'), ('5', '7'), ('5', '11'), ('11', '14'), ('12', '16')]",1.0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"Red hot chili pepper print, Watercolor painting, Red kitchen decor, Food art, Kitchen wall art, Jalapeno poster, Mexican vegetable art print",23.0,"['23.00', '45.00', '45.00', '86.00', '96.00', '45.00', '96.00']",,,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Be Here Now Poster Download,8.0,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Motorbike Print,26.61,"['26.61', '53.21']",,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"New York Taxi Poster, Yellow Cab Print for New York Themed Nursery, NYC Decor, Cute Transportation Prints for Baby Room, Artwork for Kids",22.55,"['23.88', '30.53', '46.49', '61.13', '22.55', '30.53', '46.49', '46.49', '59.80', '73.10', '93.06']","[('13', '18'), ('20', '25'), ('30', '40'), ('40', '50'), ('50', '70'), ('60', '80')]",0.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"Music Plaque Personalized Anniversary Gift, Custom Spotify Song Plaque with Photo for Wedding Gift, for Husband, Wife 1st 2nd 10th 40th 50th",26.0,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Couple Portrait, Family Portrait, Watercolor Portrait, Couple Painting, Gift For Him, Couple Illustration, Engagement Gift, Gift For Couples",19.96,"['19.96 - $27.96', '31.96 - $39.96', '43.96 - $51.96', '55.96 - $63.96', '67.96 - $75.96']",,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"Borneo Travel Print by Studio Inception Southeast Asia, Borneo Travel Poster, Borneo Print",10.64,"['10.64', '14.90 - $42.57', '29.80 - $58.53', '43.63 - $79.82', '58.53 - $117.07', '10.64', '14.90 - $42.57', '14.90 - $42.57', '29.80 - $47.89', '29.80 - $58.53', '29.80 - $58.53', '43.63 - $79.82', '43.63 - $85.14', '58.53 - $95.78', '63.86', '43.63 - $79.82', '58.53 - $101.10']","[('5', '7'), ('8', '10'), ('5', '11'), ('11', '14'), ('11', '17'), ('12', '16'), ('12', '18'), ('16', '20'), ('18', '24'), ('24', '36')]",1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Red Royal Jeweled Inspired Imperial Easter Egg 4.5 Inches,37.57,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Needle felted Hare Felt soft sculpture Hare art,65.0,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Newborn Gift, Dream Paper Cut Frame, Baby Gift, New Baby Present, Unique Gift, Personalised Frame, New Parent Gift, Handmade Design",50.55,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Minimalist Art, White Print, Neutral Beach Decor, Pier Photography, Cream, Wood Texture, Beach Photo, La Jolla Pier, Soft Neutral Decor",30.0,"['30.00', '50.00', '75.00', '155.00']","[('8', '10'), ('11', '14'), ('16', '20'), ('24', '30')]",1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
West Highland Terrier Picture Westie Terrier Print Dog Picture Dog Print Dog Art Dog Breed,24.61,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TOWER BRIDGE LONDON Art Print, River Thames Boats, Signed Giclee Print, London Bus, Flat Graphic Bold Colours, Line Drawing, City of London",105.1,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Met Engaged Married, Met Married Home, Met Married Live, We Met We Married We Live, Personalised Met Engaged Married, Print Only",15.96,"['15.96 - $22.62', '22.62 - $29.27', '32.59 - $39.24']","[('6', '8'), ('8', '10'), ('11', '14')]",1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"White Daisy Photograph, Floral Art Print,  White Turquoise Wall Decor, Still LifeFlower Art Print",13.0,"['13.00', '18.00', '23.00', '28.00', '48.00', '58.00']","[('4', '6'), ('5', '7'), ('6', '9'), ('8', '10'), ('11', '14'), ('12', '18')]",1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Surf inspired artwork, wave art print, gift for surfer, ocean poster, beach house decor",15.96,,,,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Pronghorn Deer Rustic Cabin Wall Art, Ranch Home wall art, Woodland Holiday Gift, Eclectic Home Decor",20.0,"['20.00', '20.00', '20.00', '20.00', '30.00', '30.00', '30.00', '30.00', '40.00', '45.00', '45.00', '50.00', '60.00', '60.00', '60.00']","[('5', '7'), ('6', '8'), ('8', '10'), ('11', '14'), ('12', '16'), ('12', '18'), ('16', '20'), ('18', '24'), ('20', '28'), ('24', '32'), ('24', '36')]",1.0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"Pressed Fern Botanical Print - Nature Art - Lady Fern Print - Pacific Northwest Art - 5X7, 8X10, 11X14 or 16X20 - Unframed",15.0,"['15.00', '25.00', '35.00', '45.00']",,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elephants Watercolor Painting - Giclee Print Reproduction - Nursery Art - Mother and Baby,8.0,"['8.00', '12.00', '22.00', '28.00', '30.00']","[('4', '6'), ('5', '7'), ('11', '14'), ('12', '16')]",1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Wine Art Prints Napa Valley Art Sonoma Print Modern Art Home Decor Wall Art Scroll Sign Wine Types Print Syrah Pinot Vintage Canvas Art,15.0,"['15.00', '24.00', '36.00', '63.00']","[('5', '7'), ('8', '10'), ('11', '14'), ('16', '20')]",1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Great Barrier Reef Travel Print Australia Cairns Whitsunday,10.64,"['10.64', '14.90 - $42.57', '29.80 - $58.53', '43.63 - $79.82', '58.53 - $117.07', '10.64', '14.90 - $42.57', '14.90 - $42.57', '29.80 - $47.89', '29.80 - $58.53', '29.80 - $58.53', '43.63 - $79.82', '43.63 - $85.14', '58.53 - $95.78', '63.86', '43.63 - $79.82', '58.53 - $101.10']","[('5', '7'), ('8', '10'), ('5', '11'), ('11', '14'), ('11', '17'), ('12', '16'), ('12', '18'), ('16', '20'), ('18', '24'), ('24', '36')]",1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Animated Rotating Mug Canva Mock Up Template - 11Oz, 12Oz, 15Oz 180 Degree Rotation - Canva Frame - Easy Drag and Drop - Spinning Animation",4.81,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pilates Printable Wall Art | 3 Piece Wall Art | Pilates line art set | Health and Wellness art prints,13.25,,,,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Editable Bella Canvas 3001 Color Chart & Size Chart, Canva Template, BC3001 Color Chart Template, 3001C Size Chart, Mockup Bundle",4.88,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Watercolor Raleigh Skyline Print | Raleigh Skyline Painting | Watercolor Raleigh North Carolina City Scene | Raleigh Art | Raleigh Gift,25.0,"['25.00', '40.00']","[('8', '10'), ('11', '14')]",1.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
